english	translation	category	sub_category	source
A razor-sharp sword.	Uma espada afiada como uma lâmina.	examine	item	Leaf-bladed sword
It's actually in better condition than its former owner.	Na verdade, está em melhor estado do que o seu antigo dono.	examine	item	Entomologist's diary
A weapon from the deep.	Uma arma das profundezas.	examine	item	Trident of the seas (full)
It needs to be charged with death runes, chaos runes, fire runes and coins.	Precisa de ser carregada com runas da morte, runas do caos, runas do fogo e moedas.	examine	item	Uncharged trident
A chocolate covered strawberry	Um morango coberto de chocolate.	examine	item	Chocolate strawberry
A box full of chocolate strawberries.	Uma caixa cheia de morangos com chocolate.	examine	item	Box of chocolate strawberries
A present to the community from Mods Archie, Ash, Ayiza, Curse, Ed, Ghost, Jed, John C, Kieren, Mat K, Maz, Roq, Ry, Stone, Sween, TomH, Weath, West & Wolf.	Um presente para a comunidade dos Mods Archie, Ash, Ayiza, Curse, Ed, Ghost, Jed, John C, Kieren, Mat K, Maz, Roq, Ry, Stone, Sween, TomH, Weath, West e Wolf.	examine	item	Birthday present
It looks like a cow's head.	Parece uma cabeça de vaca.	examine	item	Cow mask
If rocks could feel fear, they'd fear this.	Se as rochas pudessem sentir medo, elas temeriam isso.	examine	item	Dragon pickaxe
A pot of crushed lava dragon bones.	Um pote de ossos de dragão de lava esmagados.	examine	item	Lava dragon bonemeal
An ancient, evil shield forged by Volcanic heat.	Um escudo antigo e maligno forjado pelo calor vulcânico.	examine	item	Malediction ward
A broken shield piece.	Um pedaço de escudo quebrado.	examine	item	Odium shard 1
What on earth would eat this?	O que diabos comeria isso?	examine	item	Dark fishing bait
You can store stuff in the bag when you're in the Wilderness.	Você pode guardar coisas na bolsa quando estiver na Selva.	examine	item	Looting bag
An icy key that can be used to access a boss room in the God Wars Dungeon.	Uma chave gelada que pode ser usada para acessar uma sala de chefe na Masmorra das Guerras dos Deuses.	examine	item	Ecumenical key
Bones of a lava dragon.	Ossos de um dragão de lava.	examine	item	Lava dragon bones
4 doses of extended anti-firebreath potion.	4 doses de poção anti-bafo de dragão prolongada.	examine	item	Extended antifire(4)
3 doses of extended anti-firebreath potion.	3 doses de poção anti-bafo de dragão prolongada.	examine	item	Extended antifire(3)
2 doses of extended anti-firebreath potion.	2 doses de poção anti-bafo de dragão prolongada.	examine	item	Extended antifire(2)
1 dose of extended anti-firebreath potion.	1 dose de poção anti-bafo de dragão prolongada.	examine	item	Extended antifire(1)
Just plain nasty.	Simplesmente nojento.	examine	item	Black chinchompa
Two doses of fishy extended anti-firebreath potion.	Duas doses de poção anti-bafo de dragão prolongada com sabor de peixe.	examine	item	Extended antifire mix(2)
One dose of fishy extended anti-firebreath potion.	Uma dose de poção anti-bafo de dragão prolongada com sabor de peixe.	examine	item	Extended antifire mix(1)
A dragonstone amulet with 5 magic charges.	Um amuleto de pedra de dragão com 5 cargas mágicas.	examine	item	Amulet of glory(5)
A dragonstone amulet with 6 magic charges.	Um amuleto de pedra de dragão com 6 cargas mágicas.	examine	item	Amulet of glory(6)
An enchanted ring with five teleport charges.	Um anel encantado com cinco cargas de teleporte.	examine	item	Ring of wealth (5)
An enchanted ring with four teleport charges.	Um anel encantado com quatro cargas de teleporte.	examine	item	Ring of wealth (4)
An enchanted ring with three teleport charges.	Um anel encantado com três cargas de teleporte.	examine	item	Ring of wealth (3)
An enchanted ring with two teleport charges.	Um anel encantado com duas cargas de teleporte.	examine	item	Ring of wealth (2)
An enchanted ring with one teleport charge.	Um anel encantado com uma carga de teleporte.	examine	item	Ring of wealth (1)
Makes you look fedorable.	Faz você parecer adorável.	examine	item	Fedora
A scale from the hide of a lava dragon.	Uma escama da pele de um dragão de lava.	examine	item	Lava scale
Ground-up lava dragon scale.	Escama de dragão de lava moída.	examine	item	Lava scale shard
D'aw look at the liddle...	Olha só para o pequenino...	examine	item	Pet chaos elemental
Spawns an allowance of holiday gifts each day.	Gera uma cota de presentes de Natal todos os dias.	examine	item	Holiday tool
Use wisely, young one!	Use com sabedoria, jovem!	examine	item	Easter
It gives a 10% accuracy and damage bonus for spells on the standard spellbook.	Dá um bônus de 10% na precisão e dano para feitiços do livro de feitiços padrão.	examine	item	Smoke battlestaff
A smokey evil embodies this amulet.	Um mal fumegante personifica este amuleto.	examine	item	Occult necklace
Ewwww... it's still sucky.	Eca... ainda é nojento.	examine	item	Kraken tentacle
A weapon from the Abyss, embedded in a slimy tentacle.	Uma arma do Abismo, incrustada em um tentáculo viscoso.	examine	item	Abyssal tentacle
It's just a jar of dirt.	É apenas um pote de terra.	examine	item	Jar of dirt
A pack containing 100 pieces of soft clay.	Um pacote contendo 100 pedaços de argila macia.	examine	item	Soft clay pack
Prospector Percy has a machine that can wash this.	O garimpeiro Percy tem uma máquina que pode lavar isso.	examine	item	Pay-dirt
A nugget of gold from the Motherlode Mine.	Uma pepita de ouro da mina Motherlode.	examine	item	Golden nugget
Helps you when you're mining.	Ajuda você quando está minerando.	examine	item	Prospector helmet
Increases melee, ranged and magic damage & accuracy by 15% against the undead.	Aumenta o dano corpo a corpo, à distância e mágico e a precisão em 15% contra os mortos-vivos.	examine	item	Salve amulet(i)
Increases melee, ranged and magic damage & accuracy by 20% against the undead.	Aumenta o dano corpo a corpo, à distância e mágico e a precisão em 20% contra os mortos-vivos.	examine	item	Salve amulet(ei)
Suggested by Menaceman22!	Sugerido por Menaceman22!	examine	item	Clue scroll (medium)
Suggested by iKips!	Sugerido por iKips!	examine	item	Clue scroll (medium)
A clue written by Danger Cook!	Uma pista escrita por Danger Cook!	examine	item	Clue scroll (medium)
A clue written by Eager Beagle!	Uma pista escrita por Eager Beagle!	examine	item	Clue scroll (medium)
A clue written by My Saviour!	Uma pista escrita por My Saviour!	examine	item	Clue scroll (medium)
A clue suggested by Obama Fails!	Uma pista sugerida por Obama Fails!	examine	item	Clue scroll (elite)
A clue suggested by iKips!	Uma pista sugerida por iKips!	examine	item	Clue scroll (elite)
A clue suggested by Menaceman22!	Uma pista sugerida por Menaceman22!	examine	item	Clue scroll (elite)
A clue suggested by Pinkiepi!	Uma pista sugerida por Pinkiepi!	examine	item	Clue scroll (elite)
A clue suggested by Load 07!	Uma pista sugerida por Load 07!	examine	item	Clue scroll (elite)
I need to demonstrate my skilling prowess.	Preciso demonstrar minha habilidade.	examine	item	Challenge scroll (elite)
A clue suggested by I see it all!	Uma pista sugerida por I see it all!	examine	item	Clue scroll (elite)
A clue suggested by House Host!	Uma pista sugerida por House Host!	examine	item	Clue scroll (elite)
A clue suggested by Zarfnot!	Uma pista sugerida por Zarfnot!	examine	item	Clue scroll (elite)
A clue suggested by Tommyw70!	Uma pista sugerida por Tommyw70!	examine	item	Clue scroll (elite)
A clue suggested by Episode6 6 6!	Uma pista sugerida por Episode6 6 6!	examine	item	Clue scroll (elite)
A clue suggested by Uv 6!	Uma pista sugerida por Uv 6!	examine	item	Clue scroll (elite)
A clue suggested by Chris 1510!	Uma pista sugerida por Chris 1510!	examine	item	Clue scroll (elite)
A clue suggested by Cwars Addict!	Uma pista sugerida por Cwars Addict!	examine	item	Clue scroll (elite)
A clue suggested by Urdnot Grunt!	Uma pista sugerida por Urdnot Grunt!	examine	item	Clue scroll (elite)
A clue suggested by Cheapnub!	Uma pista sugerida por Cheapnub!	examine	item	Clue scroll (elite)
A clue suggested by AsheZ x!	Uma pista sugerida por AsheZ x!	examine	item	Clue scroll (elite)
A clue suggested by Eul!	Uma pista sugerida por Eul!	examine	item	Clue scroll (elite)
A clue suggested by Randomwannab!	Uma pista sugerida por Randomwannab!	examine	item	Clue scroll (elite)
A clue suggested by Envies!	Uma pista sugerida por Envies!	examine	item	Clue scroll (elite)
A clue suggested by Sir Pvmalot!	Uma pista sugerida por Sir Pvmalot!	examine	item	Clue scroll (elite)
A clue suggested by Magyk!	Uma pista sugerida por Magyk!	examine	item	Clue scroll (elite)
A clue suggested by Shegged!	Uma pista sugerida por Shegged!	examine	item	Clue scroll (elite)
A clue suggested by Prince Kyou!	Uma pista sugerida por Prince Kyou!	examine	item	Clue scroll (elite)
Ancient Vestments.	Vestimentas antigas.	examine	item	Ancient robe top
Leggings from the Ancient Vestments.	Partes baixas das vestimentas antigas.	examine	item	Ancient robe legs
An Ancient cloak.	Uma capa antiga.	examine	item	Ancient cloak
An Ancient crozier.	Um báculo antigo.	examine	item	Ancient crozier
An Ancient stole.	Uma estola antiga.	examine	item	Ancient stole
An Ancient mitre.	Uma mitra antiga.	examine	item	Ancient mitre
Bronze platebody with gold trim.	Cota de placa de bronze com enfeite dourado.	examine	item	Bronze platebody (g)
Bronze platelegs with gold trim.	Perneiras de placas de bronze com enfeite dourado.	examine	item	Bronze platelegs (g)
Bronze plateskirt with gold trim.	Escarcelas de bronze com enfeite dourado.	examine	item	Bronze plateskirt (g)
Bronze full helm with gold trim.	Elmo completo de bronze com enfeite dourado.	examine	item	Bronze full helm (g)
Bronze kiteshield with gold trim.	Escudo de bronze com enfeite dourado.	examine	item	Bronze kiteshield (g)
Bronze platebody with trim.	Cota de placa de bronze com enfeite.	examine	item	Bronze platebody (t)
Bronze platelegs with trim.	Perneiras de placas de bronze com enfeite.	examine	item	Bronze platelegs (t)
Bronze plateskirt with trim.	Escarcelas de bronze com enfeite.	examine	item	Bronze plateskirt (t)
Bronze full helm with trim.	Elmo completo de bronze com enfeite.	examine	item	Bronze full helm (t)
Bronze kiteshield with trim.	Escudo de bronze com enfeite.	examine	item	Bronze kiteshield (t)
Iron platebody with trim.	Corpo de ferro com enfeite.	examine	item	Iron platebody (t)
Iron platelegs with trim.	Perna de ferro com enfeite.	examine	item	Iron platelegs (t)
Iron plateskirt with trim.	Saia de ferro com enfeite.	examine	item	Iron plateskirt (t)
Iron full helm with trim.	Elmo de ferro com enfeite.	examine	item	Iron full helm (t)
Iron kiteshield with trim.	Escudo ogival de ferro com enfeite.	examine	item	Iron kiteshield (t)
Iron platebody with gold trim.	Cota de placa de ferro com enfeite dourado.	examine	item	Iron platebody (g)
Iron platelegs with gold trim.	Perneiras de placa de ferro com enfeite dourado.	examine	item	Iron platelegs (g)
Iron plateskirt with gold trim.	Escarcelas de ferro com enfeite dourado.	examine	item	Iron plateskirt (g)
Iron full helm with gold trim.	Elmo de ferro com enfeite dourado.	examine	item	Iron full helm (g)
Iron kiteshield with gold trim.	Escudo de ferro com enfeite dourado.	examine	item	Iron kiteshield (g)
Weeeeeee!	Uhuuuuu!	examine	item	Beanie
What mischief can I get up to with this?	Que travessuras posso fazer com isso?	examine	item	Imp mask
Let's start a flash mob!	Vamos começar um flash mob!	examine	item	Goblin mask
Armadyl Vestments.	Vestimentas de Armadyl.	examine	item	Armadyl robe top
Leggings from the Armadyl Vestments.	Perneiras das vestimentas de Armadyl.	examine	item	Armadyl robe legs
An Armadyl stole.	Uma estola de Armadyl.	examine	item	Armadyl stole
An Armadyl mitre.	Uma mitra de Armadyl.	examine	item	Armadyl mitre
An Armadyl cloak.	Uma capa de Armadyl.	examine	item	Armadyl cloak
An Armadyl crozier.	Um báculo de Armadyl.	examine	item	Armadyl crozier
Bandos Vestments.	Vestimentas de Bandos.	examine	item	Bandos robe top
Leggings from the Bandos Vestments.	Perneiras das vestimentas de Bandos.	examine	item	Bandos robe legs
A Bandos stole.	Uma estola de Bandos.	examine	item	Bandos stole
A Bandos mitre.	Uma mitra de Bandos.	examine	item	Bandos mitre
A Bandos cloak.	Uma capa de Bandos.	examine	item	Bandos cloak
A Bandos crozier.	Um báculo de Bandos.	examine	item	Bandos crozier
Mithril platebody with gold trim.	Cota de placa de mithril com enfeite dourado.	examine	item	Mithril platebody (g)
Mithril platelegs with gold trim.	Perneiras de mithril com enfeite dourado.	examine	item	Mithril platelegs (g)
Mithril kiteshield with gold trim.	Escudo de mithril com enfeite dourado.	examine	item	Mithril kiteshield (g)
Mithril full helm with gold trim.	Elmo completo de mithril com enfeite dourado.	examine	item	Mithril full helm (g)
Mithril plateskirt with gold trim.	Escarcelas de mithril com enfeite dourado.	examine	item	Mithril plateskirt (g)
Mithril platebody with trim.	Armadura de mithril com enfeite.	examine	item	Mithril platebody (t)
Mithril platelegs with trim.	Perneiras de mithril com enfeite.	examine	item	Mithril platelegs (t)
