english	translation	category	sub_category	source
Guthix bracers	Braceleiras de Guthix	name	item	Guthix bracers
Guthix d'hide body	Cota de pele de dragão de Guthix	name	item	Guthix d'hide body
Guthix chaps	Perneiras de Guthix	name	item	Guthix chaps
Guthix coif	Coifa de Guthix	name	item	Guthix coif
Saradomin bracers	Braceleiras de Saradomin	name	item	Saradomin bracers
Saradomin d'hide body	Cota de pele de dragão de Saradomin	name	item	Saradomin d'hide body
Saradomin chaps	Perneiras de Saradomin	name	item	Saradomin chaps
Saradomin coif	Coifa de Saradomin	name	item	Saradomin coif
A powdered wig	Peruca empoada	name	item	A powdered wig
Flared trousers	Calça boca-de-sino	name	item	Flared trousers
Pantaloons	Bombacha	name	item	Pantaloons
Sleeping cap	Touca de dormir	name	item	Sleeping cap
Black elegant shirt	Camisa preta elegante	name	item	Black elegant shirt
Black elegant legs	Calças pretas elegantes	name	item	Black elegant legs
Red elegant shirt	Camisa vermelha elegante	name	item	Red elegant shirt
Red elegant legs	Calças vermelhas elegantes	name	item	Red elegant legs
Blue elegant shirt	Camisa azul elegante	name	item	Blue elegant shirt
Blue elegant legs	Calças azuis elegantes	name	item	Blue elegant legs
Green elegant shirt	Camisa verde elegante	name	item	Green elegant shirt
Green elegant legs	Calças verdes elegantes	name	item	Green elegant legs
Purple elegant shirt	Camisa roxa elegante	name	item	Purple elegant shirt
Purple elegant legs	Calças roxas elegantes	name	item	Purple elegant legs
White elegant blouse	Blusa branca elegante	name	item	White elegant blouse
White elegant skirt	Saia branca elegante	name	item	White elegant skirt
Red elegant blouse	Blusa vermelha elegante	name	item	Red elegant blouse
Red elegant skirt	Saia vermelha elegante	name	item	Red elegant skirt
Blue elegant blouse	Blusa azul elegante	name	item	Blue elegant blouse
Blue elegant skirt	Saia azul elegante	name	item	Blue elegant skirt
Green elegant blouse	Blusa verde elegante	name	item	Green elegant blouse
Green elegant skirt	Saia verde elegante	name	item	Green elegant skirt
Purple elegant blouse	Blusa roxa elegante	name	item	Purple elegant blouse
Purple elegant skirt	Saia roxa elegante	name	item	Purple elegant skirt
Saradomin crozier	Báculo de Saradomin	name	item	Saradomin crozier
Guthix crozier	Bastão episcopal de Guthix	name	item	Guthix crozier
Zamorak crozier	Báculo de Zamorak	name	item	Zamorak crozier
Saradomin cloak	Manto de Saradomin	name	item	Saradomin cloak
Guthix cloak	Manto de Guthix	name	item	Guthix cloak
Zamorak cloak	Manto de Zamorak	name	item	Zamorak cloak
Saradomin mitre	Mitra de Saradomin	name	item	Saradomin mitre
Guthix mitre	Mitra de Guthix	name	item	Guthix mitre
Zamorak mitre	Mitra de Zamorak	name	item	Zamorak mitre
Saradomin robe top	Túnica de Saradomin	name	item	Saradomin robe top
Zamorak robe top	Túnica de Zamorak	name	item	Zamorak robe top
Guthix robe top	Túnica de Guthix	name	item	Guthix robe top
Saradomin robe legs	Saia da túnica de Saradomin	name	item	Saradomin robe legs
Guthix robe legs	Saias da túnica de Guthix	name	item	Guthix robe legs
Zamorak robe legs	Saia da túnica Zamorak	name	item	Zamorak robe legs
Saradomin stole	Estola de Saradomin	name	item	Saradomin stole
Guthix stole	Estola de Guthix	name	item	Guthix stole
Zamorak stole	Estola de Zamorak	name	item	Zamorak stole
Undead chicken	Galinha morta-viva	name	item	Undead chicken
Selected iron	Ferro selecionado	name	item	Selected iron
Bar magnet	Ímã em barra	name	item	Bar magnet
Undead twigs	Ramos mortos-vivos	name	item	Undead twigs
Blessed axe	Machado bento	name	item	Blessed axe
Translated notes	Notas traduzidas	name	item	Translated notes
A pattern	Um modelo	name	item	A pattern
A container	Um recipiente	name	item	A container
Polished buttons	Botões polidos	name	item	Polished buttons
Ava's attractor	Mochila básica de Ava	name	item	Ava's attractor
Ava's accumulator	Mochila avançada de Ava	name	item	Ava's accumulator
Crone-made amulet	Amuleto de Fantasmês alterado	name	item	Crone-made amulet
Snowball	Bola de neve	name	item	Snowball
Gublinch shards	Fragmentos de Gublinch	name	item	Gublinch shards
Reindeer hat	Chapéu de rena	name	item	Reindeer hat
Wintumber tree	Árvore invernubro	name	item	Wintumber tree
Fremennik sea boots	Botas do mar de Fremennik	name	item	Fremennik sea boots
Crackers	Biscoitos	name	item	Crackers
Tofu	Tofu	name	item	Tofu
Worms	Minhocas	name	item	Worms
Attacker horn	Berrante do Atacante	name	item	Attacker horn
Collection bag	Saco de coletor	name	item	Collection bag
Healer horn	Berrante do Curandeiro	name	item	Healer horn
Green egg	Ovo verde	name	item	Green egg
Red egg	Ovo vermelho	name	item	Red egg
Blue egg	Ovo azul	name	item	Blue egg
Yellow egg	Ovo amarelo	name	item	Yellow egg
Poisoned egg	Ovos envenenados	name	item	Poisoned egg
Spiked/pois. egg	Ovo espinhos/envene.	name	item	Spiked/pois. egg
Omega egg	Ovo ômega	name	item	Omega egg
Defender horn	Berrante do Defensor	name	item	Defender horn
Poisoned tofu	Tofu envenenado	name	item	Poisoned tofu
Poisoned worms	Minhocas envenenadas	name	item	Poisoned worms
Poisoned meat	Carne envenenada	name	item	Poisoned meat
Healing vial(4)	Frasco de cura(4)	name	item	Healing vial(4)
Healing vial(3)	Frasco de cura(3)	name	item	Healing vial(3)
Healing vial(2)	Frasco de cura(2)	name	item	Healing vial(2)
Healing vial(1)	Frasco de cura(1)	name	item	Healing vial(1)
Healing vial	Frasco de cura	name	item	Healing vial
Healer hat	Chapéu do curandeiro	name	item	Healer hat
Fighter hat	Chapéu do lutador	name	item	Fighter hat
Runner hat	Chapéu do corredor	name	item	Runner hat
Ranger hat	Chapéu do rastreador	name	item	Ranger hat
Fighter torso	Couraça do lutador	name	item	Fighter torso
Runner boots	Botas de corredor	name	item	Runner boots
Penance gloves	Luvas da penitência	name	item	Penance gloves
Penance skirt	Escarcela da penitência	name	item	Penance skirt
Attacker icon	Ícone do atacante	name	item	Attacker icon
Collector icon	Ícone do coletor	name	item	Collector icon
Defender icon	Ícone do defensor	name	item	Defender icon
Healer icon	Ícone do curandeiro	name	item	Healer icon
Collector horn	Berrante do Coletor	name	item	Collector horn
Queen help book	Livro de Ajuda da Rainha	name	item	Queen help book
No eggs	Nenhum ovo	name	item	No eggs
Granite body	Cota de granito	name	item	Granite body
Keris	Keris	name	item	Keris
Keris(p)	Keris(v)	name	item	Keris(p)
Keris(p+)	Keris(v+)	name	item	Keris(p+)
Keris(p++)	Keris(v++)	name	item	Keris(p++)
Parchment	Pergaminho	name	item	Parchment
Combat lamp	Lâmpada de Combate	name	item	Combat lamp
Tarn's diary	O diário de Tarn	name	item	Tarn's diary
Salve amulet (e)	Amuleto da salvação (e)	name	item	Salve amulet (e)
Granite helm	Elmo de granito	name	item	Granite helm
Terror dog	Cão do terror	name	item	Terror dog
Penguin bongos	Bongôs de pinguim	name	item	Penguin bongos
Cowbells	Badalos	name	item	Cowbells
Clockwork book	Livro de mecânica	name	item	Clockwork book
Clockwork suit	Roupa mecânica	name	item	Clockwork suit
Mission report	relatório da missão	name	item	Mission report
Kgp id card	Cartão de identificação KGP	name	item	Kgp id card
Arctic pyre logs	Lenha do Ártico para pira	name	item	Arctic pyre logs
Arctic pine logs	Lenha de pinheiro do ártico	name	item	Arctic pine logs
Split log	Tronco cortado	name	item	Split log
Hair	Pelo de iaque	name	item	Hair
Raw yak meat	Carne crua de iaque	name	item	Raw yak meat
Yak-hide	Pele de iaque	name	item	Yak-hide
Cured yak-hide	Pele de iaque curtida	name	item	Cured yak-hide
Yak-hide armour	Armad. pele de iaque	name	item	Yak-hide armour
Neitiznot shield	Escudo de Nénão	name	item	Neitiznot shield
Helm of neitiznot	Elmo de Nénão	name	item	Helm of neitiznot
Documents	Documentos	name	item	Documents
Royal decree	Decreto real	name	item	Royal decree
Empty tax bag	Sacola de impostos vazia	name	item	Empty tax bag
Light tax bag	Sacola de impostos leve	name	item	Light tax bag
Normal tax bag	Sacola de impostos normal	name	item	Normal tax bag
Hefty tax bag	Sacola de impostos pesada	name	item	Hefty tax bag
Bulging taxbag	Sacola de impostos cheia	name	item	Bulging taxbag
Silly jester hat	Chapéu tolo bobo da corte	name	item	Silly jester hat
Silly jester top	Corpete tolo bobo da corte	name	item	Silly jester top
Silly jester tights	Colãs tolos bobo da corte	name	item	Silly jester tights
Silly jester boots	Botas de bobo da corte	name	item	Silly jester boots
A jester stick	Um bastão de bobo da corte	name	item	A jester stick
Apricot cream pie	Torta de creme de damasco	name	item	Apricot cream pie
Spring sq'irk	Scuirk de primavera	name	item	Spring sq'irk
Summer sq'irk	Scuirk de verão	name	item	Summer sq'irk
Autumn sq'irk	Scuirk de outono	name	item	Autumn sq'irk
Winter sq'irk	Scuirk de inverno	name	item	Winter sq'irk
Spring sq'irkjuice	Suco de scuirk de primavera	name	item	Spring sq'irkjuice
Summer sq'irkjuice	Suco de scuirk de verão	name	item	Summer sq'irkjuice
Autumn sq'irkjuice	Scuirk de outono	name	item	Autumn sq'irkjuice
Winter sq'irkjuice	Suco de scuirk de inverno	name	item	Winter sq'irkjuice
Summer garden	Jardim de verão	name	item	Summer garden
Spring garden	Jardim de primavera	name	item	Spring garden
Autumn garden	Jardim de outono	name	item	Autumn garden
Winter garden	Jardim de inverno	name	item	Winter garden
Sin seer's note	Nota do vidente do pecado	name	item	Sin seer's note
Severed leg	Perna decepada	name	item	Severed leg
Shadow sword	Espada das sombras	name	item	Shadow sword
Tea flask	Cantil de chá	name	item	Tea flask
Hard hat	Capacete	name	item	Hard hat
Builder's shirt	Camisa de operário	name	item	Builder's shirt
Builder's trousers	Calças de operário	name	item	Builder's trousers
Builder's boots	Botas de operário	name	item	Builder's boots
Rivets	Rebites	name	item	Rivets
Binding fluid	Fluido colante	name	item	Binding fluid
Pipe ring	Anel do cano	name	item	Pipe ring
Metal sheet	Chapa de metal	name	item	Metal sheet
Coloured ball	Bola colorida	name	item	Coloured ball
Valve wheel	Válvula	name	item	Valve wheel
Metal bar	Barra de metal	name	item	Metal bar
Plain satchel	Mochila comum	name	item	Plain satchel
Green satchel	Mochila verde	name	item	Green satchel
Red satchel	Mochila vermelha	name	item	Red satchel
Black satchel	Mochila preta	name	item	Black satchel
Gold satchel	Mochila dourada	name	item	Gold satchel
Rune satchel	Mochila rúnica	name	item	Rune satchel
Keg	Barril	name	item	Keg
Prayer book	Livro de orações	name	item	Prayer book
Barrelchest anchor	Âncora do Barrilgudo	name	item	Barrelchest anchor
Blessed lamp	Lâmpada abençoada	name	item	Blessed lamp
Wooden cat	Gato de madeira	name	item	Wooden cat
Cranial clamp	Grampo craniano	name	item	Cranial clamp
Brain tongs	Pinças de cérebro	name	item	Brain tongs
Bell jar	Campânula de vidro	name	item	Bell jar
Wolf whistle	Apito do lobo	name	item	Wolf whistle
Shipping order	Ordem de despacho	name	item	Shipping order
Crate part	Parte do engradado	name	item	Crate part
Skull staple	Pilha de caveira	name	item	Skull staple
Mixture - step 1(4)	Mistura - passo 1(4)	name	item	Mixture - step 1(4)
Mixture - step 1(3)	Mistura - passo 1(3)	name	item	Mixture - step 1(3)
Mixture - step 1(2)	Mistura - passo 1(2)	name	item	Mixture - step 1(2)
Mixture - step 1(1)	Mistura - passo 1(1)	name	item	Mixture - step 1(1)
Mixture - step 2(4)	Mistura - passo 2(4)	name	item	Mixture - step 2(4)
Mixture - step 2(3)	Mistura - passo 2(3)	name	item	Mixture - step 2(3)
Mixture - step 2(2)	Mistura - passo 2(2)	name	item	Mixture - step 2(2)
Mixture - step 2(1)	Mistura - passo 2(1)	name	item	Mixture - step 2(1)
Sanfew serum(4)	Soro de Sanfew(4)	name	item	Sanfew serum(4)
Sanfew serum(3)	Soro de Sanfew(3)	name	item	Sanfew serum(3)
Sanfew serum(2)	Soro de Sanfew(2)	name	item	Sanfew serum(2)
Sanfew serum(1)	Soro de Sanfew(1)	name	item	Sanfew serum(1)
Lumberjack boots	Botas de Lenhador	name	item	Lumberjack boots
Nail beast nails	Unhas de ferunha	name	item	Nail beast nails
Lumberjack top	Túnica de lenhador	name	item	Lumberjack top
Lumberjack legs	Pernas de Lenhador	name	item	Lumberjack legs
Lumberjack hat	Chapéu de Lenhador	name	item	Lumberjack hat
Pushup	Flexão	name	item	Pushup
Run	Correr	name	item	Run
Situp	Abdominal	name	item	Situp
Starjump	Polichinelo	name	item	Starjump
Skull staples	Pilha de caveira	name	item	Skull staples
Slayer bell	Sino do exterminador	name	item	Slayer bell
Frog-leather body	Cota de couro de rã	name	item	Frog-leather body
Frog-leather chaps	Perneiras de couro de rã	name	item	Frog-leather chaps
Frog-leather boots	Botas de couro de rã	name	item	Frog-leather boots
Green gloop soup	Sopa gloop verde	name	item	Green gloop soup
Frogspawn gumbo	Ovas de rã	name	item	Frogspawn gumbo
Frogburger	Hambúrguer de rã	name	item	Frogburger
Coated frogs' legs	Pernas de rã empanada	name	item	Coated frogs' legs
Bat shish	Shish de morcego	name	item	Bat shish
Fingers	Dedos	name	item	Fingers
Grubs à la mode	Grubs à moda	name	item	Grubs à la mode
Roast frog	Rã assada	name	item	Roast frog
Mushrooms	Cogumelos	name	item	Mushrooms
Fillets	Fiés	name	item	Fillets
Loach	Toca	name	item	Loach
Eel sushi	Sushi de enguia	name	item	Eel sushi
Dorgesh-kaan sphere	Esfera de Dorgesh-kaan	name	item	Dorgesh-kaan sphere
Light orb	Orbe de luz	name	item	Light orb
Spanner	Chave inglesa	name	item	Spanner
Long bone	Osso longo	name	item	Long bone
Curved bone	Osso curvado	name	item	Curved bone
Swamp weed	Erva de pântano	name	item	Swamp weed
Empty light orb	Orbe de luz vazio	name	item	Empty light orb
Cave goblin wire	Fio de duende da caverna	name	item	Cave goblin wire
Cog	Roda dentada	name	item	Cog
Meter	Medidor	name	item	Meter
Capacitor	Capacitor	name	item	Capacitor
Powerbox	Caixa de força	name	item	Powerbox
Perfect shell	Casco perfeito	name	item	Perfect shell
Perfect snail shell	Concha de caracol perfeita	name	item	Perfect snail shell
Molanisk	Molanisco	name	item	Molanisk
Cave goblin	Duende da caverna	name	item	Cave goblin
Goblin book	Livro duende	name	item	Goblin book
Dagon'hai history	História de Dagon'hai	name	item	Dagon'hai history
Sin'keth's diary	Diário do Sin'keth	name	item	Sin'keth's diary
An empty folder	Uma pasta vazia	name	item	An empty folder
Used folder	Pasta usada	name	item	Used folder
Full folder	Pasta cheia	name	item	Full folder
Rat's paper	Papel do Rato	name	item	Rat's paper
Letter to surok	Carta para surok	name	item	Letter to surok
Surok's letter	Carta do Surok	name	item	Surok's letter
Zaff's instructions	Instruções do Zaff	name	item	Zaff's instructions
Wand	Varinha	name	item	Wand
Infused wand	Varinha infundida	name	item	Infused wand
Beacon ring	Anel luminoso	name	item	Beacon ring
Chicken feet	Pés de galinha	name	item	Chicken feet
Chicken wings	Asas de galinha	name	item	Chicken wings
Chicken head	Cabeça de galinha	name	item	Chicken head
Chicken legs	Pernas de galinha	name	item	Chicken legs
Magic egg	Ovo mágico	name	item	Magic egg
Rabbit mould	Molde de coelho	name	item	Rabbit mould
Chocolate chunks	Pedaços de chocolate	name	item	Chocolate chunks
Chocolate kebbit	Kebbit de chocolate	name	item	Chocolate kebbit
Damp planks	Tábuas úmidas	name	item	Damp planks
Crude carving	Entalhe bruto	name	item	Crude carving
Cruder carving	Entalhe mais bruto	name	item	Cruder carving
Sven's last map	Último mapa do Sven	name	item	Sven's last map
Windswept logs	Lenha exposta ao vento	name	item	Windswept logs
Brine sabre	Sabre aquático	name	item	Brine sabre
Rotten barrel	Barril podre	name	item	Rotten barrel
Brine rat	Rato aquático	name	item	Brine rat
Armour shard	Fragmento de armadura	name	item	Armour shard
Artefact	Artefato	name	item	Artefact
Axe head	Cabeça do machado	name	item	Axe head
Helmet fragment	Fragmento de elmo	name	item	Helmet fragment
Shield fragment	Fragmento de escudo	name	item	Shield fragment
Sword fragment	Fragmento de espada	name	item	Sword fragment
Mace	Maça	name	item	Mace
Goblin village sphere	A esfera da aldeia duende	name	item	Goblin village sphere
Ancient mace	Maça antiga	name	item	Ancient mace
Zanik (slice)	Zanik (pedaço)	name	item	Zanik (slice)
Bracelet mould	Molde de bracelete	name	item	Bracelet mould
Gold bracelet	Bracelete de ouro	name	item	Gold bracelet
Sapphire bracelet	Bracelete de safira	name	item	Sapphire bracelet
Bracelet of clay	Bracelete de argila	name	item	Bracelet of clay
Emerald bracelet	Bracelete de esmeralda	name	item	Emerald bracelet
Castle wars bracelet(3)	Bracel Guerra Cidadelas (3)	name	item	Castle wars bracelet(3)
Castle wars bracelet(2)	Bracel Guerra Cidadelas (2)	name	item	Castle wars bracelet(2)
Castle wars bracelet(1)	Bracel Guerra Cidadelas (1)	name	item	Castle wars bracelet(1)
Ruby bracelet	Bracelete de rubi	name	item	Ruby bracelet
Inoculation bracelet	Bracelete de inoculação	name	item	Inoculation bracelet
