english	translation	category	sub_category	source
Keep your hands away from these lovely carrots, stinky!		dialogue	Cooky Weasel	Cooky Weasel
I can smell you getting closer, stinky!		dialogue	Cooky Weasel	Cooky Weasel
Good, cause these carrots aren't for you, stinky!		dialogue	Cooky Weasel	Cooky Weasel
Oi!		dialogue	Doughphie	Cooky Weasel
Greetings human.		dialogue	Corkat quo Sihar	Corkat quo Sihar
Corkat quo Sihar. I am one of the mystics of the Kahlith. Are you here to serve the balance?		dialogue	Corkat quo Sihar	Corkat quo Sihar
Then you should speak to Konar quo Maten. She will guide you.		dialogue	Corkat quo Sihar	Corkat quo Sihar
A shame. You are a bringer of death, you could be of great use to the balance.		dialogue	Corkat quo Sihar	Corkat quo Sihar
Then you should speak with Xorrah quo Sihar. He will show you the way.		dialogue	Corkat quo Sihar	Corkat quo Sihar
Yes.		dialogue	Corkat quo Sihar	Corkat quo Sihar
No.		dialogue	Corkat quo Sihar	Corkat quo Sihar
I'm not sure.		dialogue	Corkat quo Sihar	Corkat quo Sihar
Hey it's the hero! Thank you so much for saving us from Gadderanks. And the town is looking lovely as well. You've done a great job!		dialogue	Cornelius	Cornelius
I'm Cornelius. I run the bank now.		dialogue	Cornelius	Cornelius
It's just perfect. Thanks so much for your efforts.		dialogue	Cornelius	Cornelius
Oh, not much really. We're all still hiding from the vampyres and eking out a living from this terrible place.		dialogue	Cornelius	Cornelius
Hopefully soon we'll be strong enough to make the journey across the Salve.		dialogue	Cornelius	Cornelius
Not as far as I know. We have some basic amenities now which is so very useful and we're all incredibly grateful to you.		dialogue	Cornelius	Cornelius
I've never really seen or known a hero before, so I have nothing to compare one to, but I suspect in most people's judgement, you would be one! I for one am very pleased to have met you.		dialogue	Cornelius	Cornelius
What do you do here?		dialogue	Cornelius	Cornelius
How do you like your town?		dialogue	Cornelius	Cornelius
What's happening around here?		dialogue	Cornelius	Cornelius
Is there anything I can do to help out?		dialogue	Cornelius	Cornelius
Okay, thanks.		dialogue	Cornelius	Cornelius
I'm hungry!		dialogue	Pet dark core	Corporeal Critter
I'm empty to the core!		dialogue	Pet dark core	Corporeal Critter
What is apple?		dialogue	Pet dark core	Corporeal Critter
Blargle!		dialogue	Pet dark core	Corporeal Critter
Flarg!		dialogue	Pet dark core	Corporeal Critter
Rawrrr!		dialogue	Pet dark core	Corporeal Critter
Excuse me! This area is different than the rest of the Wilderness, are you sure you understand the rules?		dialogue	Corrupted Warrior	Corrupted Warrior
I can tell you everything you need to know, but if you're in a rush then be warned my overlords will NOT be happy if they find you to be fighting with no honour.		dialogue	Corrupted Warrior	Corrupted Warrior
Just don't go doing anything silly like selling your soul to your opponent else there will be big trouble!		dialogue	Corrupted Warrior	Corrupted Warrior
[How may I help you, sir/How may I help you, madam/How may I help you]?		dialogue	Corrupted Warrior	Corrupted Warrior
Sure. Which part do you want to learn?		dialogue	Corrupted Warrior	Corrupted Warrior
Sure. Upon entering the arena, you will be assigned a Target based on your combat level, and if you wish to adjust the range of potential Targets, you may do so by speaking with the Trader.		dialogue	Corrupted Warrior	Corrupted Warrior
If you wish to change your Target, you may skip your current one, but please note that if you skip three skulled Targets within 30 minutes, you will not be able to receive a new Target for the next 30 minutes.		dialogue	Corrupted Warrior	Corrupted Warrior
Additionally, it's worth mentioning that killing a player who is not your Target will not reward you with any bonuses related to Emblem or Bounty Hunter Points.		dialogue	Corrupted Warrior	Corrupted Warrior
After defeating your Target, you may come across a tier one Emblem. Defeating another Target will level up the Emblem; the higher its tier, the greater its value.		dialogue	Corrupted Warrior	Corrupted Warrior
If you die while carrying an Emblem, its tier will be reduced by one. If you die with a Tier 1 emblem, you will lose the emblem.		dialogue	Corrupted Warrior	Corrupted Warrior
You may use Bounty Hunter Points to purchase a tier one Emblem from the Trader, or sell your own Emblem to him for Bounty Hunter Points. You can only have one Emblem at a time.		dialogue	Corrupted Warrior	Corrupted Warrior
You can earn Bounty Hunter Points by defeating your target or selling Emblems to the Trader. Once you have Bounty Hunter Points, you may use them to purchase rewards from the reward shop.		dialogue	Corrupted Warrior	Corrupted Warrior
To participate in Bounty Hunter, you must have a certain amount of coins in your Coffer, which varies based on your combat level. Currently you need at least [x] coins to participate.		dialogue	Corrupted Warrior	Corrupted Warrior
If you are unskulled and another person kills you in Bounty Hunter, [x] coins will be deducted from your Coffer and given to your killer.		dialogue	Corrupted Warrior	Corrupted Warrior
If you are skulled, 10,000 coins will be deducted from your Coffer and given to your killer. However, any surplus money in your Coffer will remain safe.		dialogue	Corrupted Warrior	Corrupted Warrior
To manage your Coffer, talk to the Trader.		dialogue	Corrupted Warrior	Corrupted Warrior
Well, if you want crates, you'll need to be fighting a target in the arena while having a minimum value of risked items on you. Anything you can protect, we won't count.		dialogue	Corrupted Warrior	Corrupted Warrior
If you meet these requirements, we'll keep track of how long you're in there for. We'll occasionally give you a bonus if you die as well.		dialogue	Corrupted Warrior	Corrupted Warrior
When you kill a target, if you've been in long enough, you'll get a crate. If you've been in there longer, you'll get a higher value crate.		dialogue	Corrupted Warrior	Corrupted Warrior
The crates don't contain anything special; just coins and supplies to help cover what you'll use in the crater.		dialogue	Corrupted Warrior	Corrupted Warrior
If you keep killing your target, you probably won't get many high value crates, but you'll certainly get a lot more points and Emblems instead.		dialogue	Corrupted Warrior	Corrupted Warrior
Ah yes, you'll be able to collect them from me, once you've got some targeted kills that is.		dialogue	Corrupted Warrior	Corrupted Warrior
Ah yes! I've been told to hold onto some hats for you, for your uhm... deeds in the wilderness.		dialogue	Corrupted Warrior	Corrupted Warrior
You need [number] target kills to claim this hat. You currently have [number].		dialogue	Corrupted Warrior	Corrupted Warrior
I'm afraid you've already got one of those hats, I can't let you have another.		dialogue	Corrupted Warrior	Corrupted Warrior
I'm afraid you've got nowhere to put a hat if I gave one to you.		dialogue	Corrupted Warrior	Corrupted Warrior
Here you go, enjoy!		dialogue	Corrupted Warrior	Corrupted Warrior
Of course. Your current EP value is [number]%.		dialogue	Corrupted Warrior	Corrupted Warrior
Beyond this portal lies Daimon's Crater, a place where you'll fight other adventurers like yourself for glory and rewards.		dialogue	Corrupted Warrior	Corrupted Warrior
Sadly, I can't let you into Daimon's Crater right now.		dialogue	Corrupted Warrior	Corrupted Warrior
Bounty Hunter is only available on specific Bounty Hunter worlds.		dialogue	Corrupted Warrior	Corrupted Warrior
If you step through this portal, you'll be taken to Daimon's Crater, where we've set up a lobby area for you to ready yourself for combat.		dialogue	Corrupted Warrior	Corrupted Warrior
If you'd like, I can explain the rules of Bounty Hunter to you.		dialogue	Corrupted Warrior	Corrupted Warrior
Certainly. Would you like to add or remove coins from it?		dialogue	Corrupted Warrior	Corrupted Warrior
Deposit coins.		dialogue	Corrupted Warrior	Corrupted Warrior
Withdraw coins.		dialogue	Corrupted Warrior	Corrupted Warrior
Yes, I acknowledge these rules.		dialogue	Corrupted Warrior	Corrupted Warrior
No.		dialogue	Corrupted Warrior	Corrupted Warrior
I'd like to learn the rules of combat in this arena!		dialogue	Corrupted Warrior	Corrupted Warrior
Let's talk about Targets.		dialogue	Corrupted Warrior	Corrupted Warrior
Tell me about Emblems.		dialogue	Corrupted Warrior	Corrupted Warrior
Can you explain Bounty Hunter Points to me?		dialogue	Corrupted Warrior	Corrupted Warrior
What is the Coffer for?		dialogue	Corrupted Warrior	Corrupted Warrior
How do I get bounty crates?		dialogue	Corrupted Warrior	Corrupted Warrior
Goodbye.		dialogue	Corrupted Warrior	Corrupted Warrior
Tell me about the Emblems.		dialogue	Corrupted Warrior	Corrupted Warrior
Can you corrupt my Ancient Warrior armour?		dialogue	Corrupted Warrior	Corrupted Warrior
Ask about Bounty Hunter Hats.		dialogue	Corrupted Warrior	Corrupted Warrior
Ask about the EP value.		dialogue	Corrupted Warrior	Corrupted Warrior
What is this place?		dialogue	Corrupted Warrior	Corrupted Warrior
Can I access my Bounty Hunter coffer?		dialogue	Corrupted Warrior	Corrupted Warrior
Excuse me! This area is different than the rest of the Wilderness, are you sure you understand the rules?		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
I can tell you everything you need to know, but if you're in a rush then be warned my overlords will NOT be happy if they find you to be fighting with no honour.		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
Just don't go doing anything silly like selling your soul to your opponent else there will be big trouble!		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
How may I help you, [sir/madam]?		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
Sure. Which part do you want to learn?		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
Sure. Upon entering the arena, you will be assigned a Target based on your combat level, and if you wish to adjust the range of potential Targets, you may do so by speaking with the Trader.		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
If you wish to change your Target, you may skip your current one, but please note that if you skip three skulled Targets within 30 minutes, you will not be able to receive a new Target for the next 30 minutes.		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
Additionally, it's worth mentioning that killing a player who is not your Target will not reward you with any bonuses related to Emblem or Bounty Hunter Points.		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
After defeating your Target, you may come across a tier one Emblem. Defeating another Target will level up the Emblem; the higher its tier, the greater its value.		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
If you die while carrying an Emblem, its tier will be reduced by one. If you die with a Tier 1 emblem, you will lose the emblem.		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
You may use Bounty Hunter Points to purchase a tier one Emblem from the Trader, or sell your own Emblem to him for Bounty Hunter Points. You can only have one Emblem at a time.		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
You can earn Bounty Hunter Points by defeating your target or selling Emblems to the Trader. Once you have Bounty Hunter Points, you may use them to purchase rewards from the reward shop.		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
To participate in Bounty Hunter, you must have a certain amount of coins in your Coffer, which varies based on your combat level. Currently you need at least [x] coins to participate.		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
If you are unskulled and another person kills you in Bounty Hunter, [x] coins will be deducted from your Coffer and given to your killer.		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
If you are skulled, 10,000 coins will be deducted from your Coffer and given to your killer. However, any surplus money in your Coffer will remain safe.		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
To manage your Coffer, talk to the Trader.		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
Well, if you want crates, you'll need to be fighting a target in the arena while having a minimum value of risked items on you. Anything you can protect, we won't count.		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
If you meet these requirements, we'll keep track of how long you're in there for. We'll occasionally give you a bonus if you die as well.		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
When you kill a target, if you've been in long enough, you'll get a crate. If you've been in there longer, you'll get a higer value crate.		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
The crates don't contain anything special; just coins and supplies to help cover what you'll use in the crater.		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
If you keep killing your target, you probably won't get many high value crates, but you'll certainly get a lot more points and Emblems instead.		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
Of course. Your current EP value is [number]%.		dialogue	Corrupted Warrior (Bounty Hunter)	Corrupted Warrior
